id,سال میلادی,ماه میلادی عدد ,نام ماه میلادی,روز میلادی عدد ,نام روز میلادی ,سال قمری,ماه قمری عدد,نام ماه قمری,روز قمری,روز عربی ,سال شمسی,ماه شمسی,نام ماه شمسی,روز شمسی عدد,روز شمسی,تعطیل,مناسبت
1327,2023,11,Nov,6,Monday,1445,3,ربيع الثاني,22,الأثنين,1402,8,آبان,15,دوشنبه,,جشن میانه پاییز
1328,2023,11,Nov,7,Tuesday,1445,3,ربيع الثاني,23,الثلاثاء,1402,8,آبان,16,سه شنبه,,
1329,2023,11,Nov,8,Wednesday,1445,3,ربيع الثاني,24,الأربعاء,1402,8,آبان,17,چهار شنبه,,
1330,2023,11,Nov,9,Thursday,1445,3,ربيع الثاني,25,الخميس,1402,8,آبان,18,پنج شنبه,,روز ملی کیفیت
1331,2023,11,Nov,10,Friday,1445,3,ربيع الثاني,26,الجمعه,1402,8,آبان,19,جمعه,تعطیل,
1332,2023,11,Nov,11,Saturday,1445,3,ربيع الثاني,27,السبت,1402,8,آبان,20,شنبه,,
1333,2023,11,Nov,12,Sunday,1445,3,ربيع الثاني,28,الأحد,1402,8,آبان,21,یکشنبه,,
1334,2023,11,Nov,13,Monday,1445,3,ربيع الثاني,29,الأثنين,1402,8,آبان,22,دوشنبه,,
1335,2023,11,Nov,14,Tuesday,1445,3,ربيع الثاني,30,الثلاثاء,1402,8,آبان,23,سه شنبه,,روز جهانی دیابت
1336,2023,11,Nov,15,Wednesday,1445,4,جمادي الاولي,1,الأربعاء,1402,8,آبان,24,چهار شنبه,,روز کتاب و کتابخوانی
1337,2023,11,Nov,16,Thursday,1445,4,جمادي الاولي,2,الخميس,1402,8,آبان,25,پنج شنبه,,
1338,2023,11,Nov,17,Friday,1445,4,جمادي الاولي,3,الجمعه,1402,8,آبان,26,جمعه,تعطیل,
1339,2023,11,Nov,18,Saturday,1445,4,جمادي الاولي,4,السبت,1402,8,آبان,27,شنبه,,روز جهانی فلسفه
1340,2023,11,Nov,19,Sunday,1445,4,جمادي الاولي,5,الأحد,1402,8,آبان,28,یکشنبه,,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز -  روز جهانی آقایان
1341,2023,11,Nov,20,Monday,1445,4,جمادي الاولي,6,الأثنين,1402,8,آبان,29,دوشنبه,, روز جهانی کودک
1342,2023,11,Nov,21,Tuesday,1445,4,جمادي الاولي,7,الثلاثاء,1402,8,آبان,30,سه شنبه,,
1343,2023,11,Nov,22,Wednesday,1445,4,جمادي الاولي,8,الأربعاء,1402,9,آذر,1,چهار شنبه,,آذر آذر جشن
1344,2023,11,Nov,23,Thursday,1445,4,جمادي الاولي,9,الخميس,1402,9,آذر,2,پنج شنبه,,
1345,2023,11,Nov,24,Friday,1445,4,جمادي الاولي,10,الجمعه,1402,9,آذر,3,جمعه,تعطیل,
1346,2023,11,Nov,25,Saturday,1445,4,جمادي الاولي,11,السبت,1402,9,آذر,4,شنبه,,روز جهانی مبارزه با خشونت علیه زنان
1347,2023,11,Nov,26,Sunday,1445,4,جمادي الاولي,12,الأحد,1402,9,آذر,5,یکشنبه,,روز بسیج مستضعفان
1348,2023,11,Nov,27,Monday,1445,4,جمادي الاولي,13,الأثنين,1402,9,آذر,6,دوشنبه,,
1349,2023,11,Nov,28,Tuesday,1445,4,جمادي الاولي,14,الثلاثاء,1402,9,آذر,7,سه شنبه,,روز نیروی دریایی
1350,2023,11,Nov,29,Wednesday,1445,4,جمادي الاولي,15,الأربعاء,1402,9,آذر,8,چهار شنبه,,
1351,2023,11,Nov,30,Thursday,1445,4,جمادي الاولي,16,الخميس,1402,9,آذر,9,پنج شنبه,,جشن آذرگان ،آذر روز
1352,2023,12,Dec,1,Friday,1445,4,جمادي الاولي,17,الجمعه,1402,9,آذر,10,جمعه,تعطیل,روز مجلس -  روز جهانی ایدز
1353,2023,12,Dec,2,Saturday,1445,4,جمادي الاولي,18,السبت,1402,9,آذر,11,شنبه,,
1354,2023,12,Dec,3,Sunday,1445,4,جمادي الاولي,19,الأحد,1402,9,آذر,12,یکشنبه,,روز جهانی معلولان
1355,2023,12,Dec,4,Monday,1445,4,جمادي الاولي,20,الأثنين,1402,9,آذر,13,دوشنبه,,روز بیمه
1356,2023,12,Dec,5,Tuesday,1445,4,جمادي الاولي,21,الثلاثاء,1402,9,آذر,14,سه شنبه,,
1357,2023,12,Dec,6,Wednesday,1445,4,جمادي الاولي,22,الأربعاء,1402,9,آذر,15,چهار شنبه,,روز حسابدار
1358,2023,12,Dec,7,Thursday,1445,4,جمادي الاولي,23,الخميس,1402,9,آذر,16,پنج شنبه,,روز دانشجو
1359,2023,12,Dec,8,Friday,1445,4,جمادي الاولي,24,الجمعه,1402,9,آذر,17,جمعه,تعطیل,
1360,2023,12,Dec,9,Saturday,1445,4,جمادي الاولي,25,السبت,1402,9,آذر,18,شنبه,,
1361,2023,12,Dec,10,Sunday,1445,4,جمادي الاولي,26,الأحد,1402,9,آذر,19,یکشنبه,,
1362,2023,12,Dec,11,Monday,1445,4,جمادي الاولي,27,الأثنين,1402,9,آذر,20,دوشنبه,,روز جهانی کوه نوردی
1363,2023,12,Dec,12,Tuesday,1445,4,جمادي الاولي,28,الثلاثاء,1402,9,آذر,21,سه شنبه,,
1364,2023,12,Dec,13,Wednesday,1445,4,جمادي الاولي,29,الأربعاء,1402,9,آذر,22,چهار شنبه,,
1365,2023,12,Dec,14,Thursday,1445,5,جمادي الثانيه,1,الخميس,1402,9,آذر,23,پنج شنبه,,
1366,2023,12,Dec,15,Friday,1445,5,جمادي الثانيه,2,الجمعه,1402,9,آذر,24,جمعه,تعطیل,
1367,2023,12,Dec,16,Saturday,1445,5,جمادي الثانيه,3,السبت,1402,9,آذر,25,شنبه,تعطیل,روز پژوهش -  شهادت حضرت فاطمه زهرا سلام الله علیها
1368,2023,12,Dec,17,Sunday,1445,5,جمادي الثانيه,4,الأحد,1402,9,آذر,26,یکشنبه,,روز حمل و نقل
1369,2023,12,Dec,18,Monday,1445,5,جمادي الثانيه,5,الأثنين,1402,9,آذر,27,دوشنبه,,
1370,2023,12,Dec,19,Tuesday,1445,5,جمادي الثانيه,6,الثلاثاء,1402,9,آذر,28,سه شنبه,,
1371,2023,12,Dec,20,Wednesday,1445,5,جمادي الثانيه,7,الأربعاء,1402,9,آذر,29,چهار شنبه,,
1372,2023,12,Dec,21,Thursday,1445,5,جمادي الثانيه,8,الخميس,1402,9,آذر,30,پنج شنبه,,جشن شب یلدا
1373,2023,12,Dec,22,Friday,1445,5,جمادي الثانيه,9,الجمعه,1402,10,دی,1,جمعه,تعطیل,روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان
1374,2023,12,Dec,23,Saturday,1445,5,جمادي الثانيه,10,السبت,1402,10,دی,2,شنبه,,
1375,2023,12,Dec,24,Sunday,1445,5,جمادي الثانيه,11,الأحد,1402,10,دی,3,یکشنبه,,
1376,2023,12,Dec,25,Monday,1445,5,جمادي الثانيه,12,الأثنين,1402,10,دی,4,دوشنبه,,جشن کریسمس
1377,2023,12,Dec,26,Tuesday,1445,5,جمادي الثانيه,13,الثلاثاء,1402,10,دی,5,سه شنبه,,زمین لرزه ی بم -  سالروز شهادت آشو زرتشت، اَبَراِنسان بزرگ تاریخ
1378,2023,12,Dec,27,Wednesday,1445,5,جمادي الثانيه,14,الأربعاء,1402,10,دی,6,چهار شنبه,,
1379,2023,12,Dec,28,Thursday,1445,5,جمادي الثانيه,15,الخميس,1402,10,دی,7,پنج شنبه,,
1380,2023,12,Dec,29,Friday,1445,5,جمادي الثانيه,16,الجمعه,1402,10,دی,8,جمعه,تعطیل,دی به آذر روز، دومین جشن دیگان
1381,2023,12,Dec,30,Saturday,1445,5,جمادي الثانيه,17,السبت,1402,10,دی,9,شنبه,,
1382,2023,12,Dec,31,Sunday,1445,5,جمادي الثانيه,18,الأحد,1402,10,دی,10,یکشنبه,,
1383,2024,1,Jan,1,Monday,1445,5,جمادي الثانيه,19,الأثنين,1402,10,دی,11,دوشنبه,,جشن آغاز سال نو میلادی
1384,2024,1,Jan,2,Tuesday,1445,5,جمادي الثانيه,20,الثلاثاء,1402,10,دی,12,سه شنبه,,ولادت حضرت فاطمه زهرا سلام الله علیها و روز مادر
1385,2024,1,Jan,3,Wednesday,1445,5,جمادي الثانيه,21,الأربعاء,1402,10,دی,13,چهار شنبه,,شهادت سردار حاج قاسم سلیمانی
1386,2024,1,Jan,4,Thursday,1445,5,جمادي الثانيه,22,الخميس,1402,10,دی,14,پنج شنبه,,
1387,2024,1,Jan,5,Friday,1445,5,جمادي الثانيه,23,الجمعه,1402,10,دی,15,جمعه,تعطیل,دی به مهر روز، سومین جشن دیگان
1388,2024,1,Jan,6,Saturday,1445,5,جمادي الثانيه,24,السبت,1402,10,دی,16,شنبه,,غرق شدن کشتی سانچی
1389,2024,1,Jan,7,Sunday,1445,5,جمادي الثانيه,25,الأحد,1402,10,دی,17,یکشنبه,,
1390,2024,1,Jan,8,Monday,1445,5,جمادي الثانيه,26,الأثنين,1402,10,دی,18,دوشنبه,,حادثه پرواز 752 هواپیمایی اوکراین
1391,2024,1,Jan,9,Tuesday,1445,5,جمادي الثانيه,27,الثلاثاء,1402,10,دی,19,سه شنبه,,درگذشت اکبر هاشمی رفسنجانی
1392,2024,1,Jan,10,Wednesday,1445,5,جمادي الثانيه,28,الأربعاء,1402,10,دی,20,چهار شنبه,,قتل امیرکبیر به دستور ناصرالدین شاه قاجار
1393,2024,1,Jan,11,Thursday,1445,5,جمادي الثانيه,29,الخميس,1402,10,دی,21,پنج شنبه,,
1394,2024,1,Jan,12,Friday,1445,5,جمادي الثانيه,30,الجمعه,1402,10,دی,22,جمعه,تعطیل,
1395,2024,1,Jan,13,Saturday,1445,6,رجب,1,السبت,1402,10,دی,23,شنبه,,دی به دین روز، چهارمین جشن دیگان -  ولادت امام محمد باقر علیه السلام
1396,2024,1,Jan,14,Sunday,1445,6,رجب,2,الأحد,1402,10,دی,24,یکشنبه,,
1397,2024,1,Jan,15,Monday,1445,6,رجب,3,الأثنين,1402,10,دی,25,دوشنبه,,شهادت امام علی النقی الهادی علیه السلام
1398,2024,1,Jan,16,Tuesday,1445,6,رجب,4,الثلاثاء,1402,10,دی,26,سه شنبه,,
1399,2024,1,Jan,17,Wednesday,1445,6,رجب,5,الأربعاء,1402,10,دی,27,چهار شنبه,,
1400,2024,1,Jan,18,Thursday,1445,6,رجب,6,الخميس,1402,10,دی,28,پنج شنبه,,
1401,2024,1,Jan,19,Friday,1445,6,رجب,7,الجمعه,1402,10,دی,29,جمعه,تعطیل,
1402,2024,1,Jan,20,Saturday,1445,6,رجب,8,السبت,1402,10,دی,30,شنبه,,آتش‌سوزی و فروریختن ساختمان پلاسکو
1403,2024,1,Jan,21,Sunday,1445,6,رجب,9,الأحد,1402,11,بهمن,1,یکشنبه,,زادروز فردوسی
1404,2024,1,Jan,22,Monday,1445,6,رجب,10,الأثنين,1402,11,بهمن,2,دوشنبه,,بهمن روز، جشن بهمنگان -  ولادت امام محمد تقی علیه السلام
1405,2024,1,Jan,23,Tuesday,1445,6,رجب,11,الثلاثاء,1402,11,بهمن,3,سه شنبه,,
1406,2024,1,Jan,24,Wednesday,1445,6,رجب,12,الأربعاء,1402,11,بهمن,4,چهار شنبه,,
1407,2024,1,Jan,25,Thursday,1445,6,رجب,13,الخميس,1402,11,بهمن,5,پنج شنبه,تعطیل,جشن نوسره -   ولادت امام علی علیه السلام و روز پدر 
1408,2024,1,Jan,26,Friday,1445,6,رجب,14,الجمعه,1402,11,بهمن,6,جمعه,تعطیل,
1409,2024,1,Jan,27,Saturday,1445,6,رجب,15,السبت,1402,11,بهمن,7,شنبه,,وفات حضرت زینب سلام الله علیها
1410,2024,1,Jan,28,Sunday,1445,6,رجب,16,الأحد,1402,11,بهمن,8,یکشنبه,,
1411,2024,1,Jan,29,Monday,1445,6,رجب,17,الأثنين,1402,11,بهمن,9,دوشنبه,,
1412,2024,1,Jan,30,Tuesday,1445,6,رجب,18,الثلاثاء,1402,11,بهمن,10,سه شنبه,,جشن سده
1413,2024,1,Jan,31,Wednesday,1445,6,رجب,19,الأربعاء,1402,11,بهمن,11,چهار شنبه,,
1414,2024,2,Feb,1,Thursday,1445,6,رجب,20,الخميس,1402,11,بهمن,12,پنج شنبه,,بازگشت امام خمینی (ره) به ایران
1415,2024,2,Feb,2,Friday,1445,6,رجب,21,الجمعه,1402,11,بهمن,13,جمعه,تعطیل,
1416,2024,2,Feb,3,Saturday,1445,6,رجب,22,السبت,1402,11,بهمن,14,شنبه,,
1417,2024,2,Feb,4,Sunday,1445,6,رجب,23,الأحد,1402,11,بهمن,15,یکشنبه,,جشن میانه زمستان
1418,2024,2,Feb,5,Monday,1445,6,رجب,24,الأثنين,1402,11,بهمن,16,دوشنبه,,
1419,2024,2,Feb,6,Tuesday,1445,6,رجب,25,الثلاثاء,1402,11,بهمن,17,سه شنبه,,شهادت امام موسی کاظم علیه السلام
1420,2024,2,Feb,7,Wednesday,1445,6,رجب,26,الأربعاء,1402,11,بهمن,18,چهار شنبه,,
1421,2024,2,Feb,8,Thursday,1445,6,رجب,27,الخميس,1402,11,بهمن,19,پنج شنبه,تعطیل,روز نیروی هوایی -  مبعث رسول اکرم
1422,2024,2,Feb,9,Friday,1445,6,رجب,28,الجمعه,1402,11,بهمن,20,جمعه,تعطیل,
1423,2024,2,Feb,10,Saturday,1445,6,رجب,29,السبت,1402,11,بهمن,21,شنبه,,
1424,2024,2,Feb,11,Sunday,1445,7,شعبان,1,الأحد,1402,11,بهمن,22,یکشنبه,تعطیل,پیروزی انقلاب اسلامی -  حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران
1425,2024,2,Feb,12,Monday,1445,7,شعبان,2,الأثنين,1402,11,بهمن,23,دوشنبه,,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی
1426,2024,2,Feb,13,Tuesday,1445,7,شعبان,3,الثلاثاء,1402,11,بهمن,24,سه شنبه,,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار
1427,2024,2,Feb,14,Wednesday,1445,7,شعبان,4,الأربعاء,1402,11,بهمن,25,چهار شنبه,,ولادت ابوالفضل العباس علیه السلام و روز جانباز -  روز ولنتاین
1428,2024,2,Feb,15,Thursday,1445,7,شعبان,5,الخميس,1402,11,بهمن,26,پنج شنبه,,ولادت امام زین العابدین علیه السلام
1429,2024,2,Feb,16,Friday,1445,7,شعبان,6,الجمعه,1402,11,بهمن,27,جمعه,تعطیل,
1430,2024,2,Feb,17,Saturday,1445,7,شعبان,7,السبت,1402,11,بهمن,28,شنبه,,
1431,2024,2,Feb,18,Sunday,1445,7,شعبان,8,الأحد,1402,11,بهمن,29,یکشنبه,,جشن سپندارمذگان و روز عشق
1432,2024,2,Feb,19,Monday,1445,7,شعبان,9,الأثنين,1402,11,بهمن,30,دوشنبه,,
1433,2024,2,Feb,20,Tuesday,1445,7,شعبان,10,الثلاثاء,1402,12,اسفند,1,سه شنبه,,
1434,2024,2,Feb,21,Wednesday,1445,7,شعبان,11,الأربعاء,1402,12,اسفند,2,چهار شنبه,,ولادت علی اکبر علیه السلام و روز جوان - روز جهانی زبان مادری
1435,2024,2,Feb,22,Thursday,1445,7,شعبان,12,الخميس,1402,12,اسفند,3,پنج شنبه,,
1436,2024,2,Feb,23,Friday,1445,7,شعبان,13,الجمعه,1402,12,اسفند,4,جمعه,تعطیل,
1437,2024,2,Feb,24,Saturday,1445,7,شعبان,14,السبت,1402,12,اسفند,5,شنبه,,روز بزرگداشت زمین و بانوان -  روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس
1438,2024,2,Feb,25,Sunday,1445,7,شعبان,15,الأحد,1402,12,اسفند,6,یکشنبه,تعطیل,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان
1439,2024,2,Feb,26,Monday,1445,7,شعبان,16,الأثنين,1402,12,اسفند,7,دوشنبه,,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع -  سالروز درگذشت علی اکبر دهخدا
1440,2024,2,Feb,27,Tuesday,1445,7,شعبان,17,الثلاثاء,1402,12,اسفند,8,سه شنبه,,
1441,2024,2,Feb,28,Wednesday,1445,7,شعبان,18,الأربعاء,1402,12,اسفند,9,چهار شنبه,,
1442,2024,2,Feb,29,Thursday,1445,7,شعبان,19,الخميس,1402,12,اسفند,10,پنج شنبه,,
1443,2024,3,Mar,1,Friday,1445,7,شعبان,20,الجمعه,1402,12,اسفند,11,جمعه,تعطیل,
1444,2024,3,Mar,2,Saturday,1445,7,شعبان,21,السبت,1402,12,اسفند,12,شنبه,,
1445,2024,3,Mar,3,Sunday,1445,7,شعبان,22,الأحد,1402,12,اسفند,13,یکشنبه,,
1446,2024,3,Mar,4,Monday,1445,7,شعبان,23,الأثنين,1402,12,اسفند,14,دوشنبه,,
1447,2024,3,Mar,5,Tuesday,1445,7,شعبان,24,الثلاثاء,1402,12,اسفند,15,سه شنبه,,روز درختکاری
1448,2024,3,Mar,6,Wednesday,1445,7,شعبان,25,الأربعاء,1402,12,اسفند,16,چهار شنبه,,
1449,2024,3,Mar,7,Thursday,1445,7,شعبان,26,الخميس,1402,12,اسفند,17,پنج شنبه,,
1450,2024,3,Mar,8,Friday,1445,7,شعبان,27,الجمعه,1402,12,اسفند,18,جمعه,تعطیل,روزجهانی زنان
1451,2024,3,Mar,9,Saturday,1445,7,شعبان,28,السبت,1402,12,اسفند,19,شنبه,,
1452,2024,3,Mar,10,Sunday,1445,7,شعبان,29,الأحد,1402,12,اسفند,20,یکشنبه,,
1453,2024,3,Mar,11,Monday,1445,8,رمضان,1,الأثنين,1402,12,اسفند,21,دوشنبه,,
1454,2024,3,Mar,12,Tuesday,1445,8,رمضان,2,الثلاثاء,1402,12,اسفند,22,سه شنبه,,
1455,2024,3,Mar,13,Wednesday,1445,8,رمضان,3,الأربعاء,1402,12,اسفند,23,چهار شنبه,,
1456,2024,3,Mar,14,Thursday,1445,8,رمضان,4,الخميس,1402,12,اسفند,24,پنج شنبه,,
1457,2024,3,Mar,15,Friday,1445,8,رمضان,5,الجمعه,1402,12,اسفند,25,جمعه,تعطیل,پایان سرایش شاهنامه
1458,2024,3,Mar,16,Saturday,1445,8,رمضان,6,السبت,1402,12,اسفند,26,شنبه,,
1459,2024,3,Mar,17,Sunday,1445,8,رمضان,7,الأحد,1402,12,اسفند,27,یکشنبه,,
1460,2024,3,Mar,18,Monday,1445,8,رمضان,8,الأثنين,1402,12,اسفند,28,دوشنبه,,
1461,2024,3,Mar,19,Tuesday,1445,8,رمضان,9,الثلاثاء,1402,12,اسفند,29,سه شنبه,تعطیل,روز ملی شدن صنعت نفت ایران
1462,2024,3,Mar,20,Wednesday,1445,8,رمضان,10,الأربعاء,1403,1,فروردین,1,چهار شنبه,تعطیل,جشن نوروز/جشن سال نو - فروردین روز جهانی شادی
1463,2024,3,Mar,21,Thursday,1445,8,رمضان,11,الخميس,1403,1,فروردین,2,پنج شنبه,تعطیل,عیدنوروز
1464,2024,3,Mar,22,Friday,1445,8,رمضان,12,الجمعه,1403,1,فروردین,3,جمعه,تعطیل,عیدنوروز
1465,2024,3,Mar,23,Saturday,1445,8,رمضان,13,السبت,1403,1,فروردین,4,شنبه,تعطیل,عیدنوروز
1466,2024,3,Mar,24,Sunday,1445,8,رمضان,14,الأحد,1403,1,فروردین,5,یکشنبه,,
1467,2024,3,Mar,25,Monday,1445,8,رمضان,15,الأثنين,1403,1,فروردین,6,دوشنبه,,روز امید، روز شادباش نویسی -  ولادت امام حسن مجتبی علیه السلام -  زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ
1468,2024,3,Mar,26,Tuesday,1445,8,رمضان,16,الثلاثاء,1403,1,فروردین,7,سه شنبه,,
1469,2024,3,Mar,27,Wednesday,1445,8,رمضان,17,الأربعاء,1403,1,فروردین,8,چهار شنبه,,روز جهانی تئاتر
1470,2024,3,Mar,28,Thursday,1445,8,رمضان,18,الخميس,1403,1,فروردین,9,پنج شنبه,,شب قدر
1471,2024,3,Mar,29,Friday,1445,8,رمضان,19,الجمعه,1403,1,فروردین,10,جمعه,تعطیل,جشن آبانگاه -  ضربت خوردن حضرت علی علیه السلام
1472,2024,3,Mar,30,Saturday,1445,8,رمضان,20,السبت,1403,1,فروردین,11,شنبه,,
1473,2024,3,Mar,31,Sunday,1445,8,رمضان,21,الأحد,1403,1,فروردین,12,یکشنبه,تعطیل,روز جمهوری اسلامی -  شهادت حضرت علی علیه السلام
1474,2024,4,Apr,1,Monday,1445,8,رمضان,22,الأثنين,1403,1,فروردین,13,دوشنبه,تعطیل,جشن سیزده به در -  شب قدر
1475,2024,4,Apr,2,Tuesday,1445,8,رمضان,23,الثلاثاء,1403,1,فروردین,14,سه شنبه,,
1476,2024,4,Apr,3,Wednesday,1445,8,رمضان,24,الأربعاء,1403,1,فروردین,15,چهار شنبه,,
1477,2024,4,Apr,4,Thursday,1445,8,رمضان,25,الخميس,1403,1,فروردین,16,پنج شنبه,,
1478,2024,4,Apr,5,Friday,1445,8,رمضان,26,الجمعه,1403,1,فروردین,17,جمعه,تعطیل,سروش روز،جشن سروشگان
1479,2024,4,Apr,6,Saturday,1445,8,رمضان,27,السبت,1403,1,فروردین,18,شنبه,,
1480,2024,4,Apr,7,Sunday,1445,8,رمضان,28,الأحد,1403,1,فروردین,19,یکشنبه,,روز جهانی بهداشت -  فروردین روز،جشن فروردینگان
1481,2024,4,Apr,8,Monday,1445,8,رمضان,29,الأثنين,1403,1,فروردین,20,دوشنبه,,
1482,2024,4,Apr,9,Tuesday,1445,8,رمضان,30,الثلاثاء,1403,1,فروردین,21,سه شنبه,,
1483,2024,4,Apr,10,Wednesday,1445,9,شوال,1,الأربعاء,1403,1,فروردین,22,چهار شنبه,تعطیل,عید سعید فطر 
1484,2024,4,Apr,11,Thursday,1445,9,شوال,2,الخميس,1403,1,فروردین,23,پنج شنبه,تعطیل,تعطیل به مناسبت عید سعید فطر - روز دندانپزشک
1485,2024,4,Apr,12,Friday,1445,9,شوال,3,الجمعه,1403,1,فروردین,24,جمعه,تعطیل,
1486,2024,4,Apr,13,Saturday,1445,9,شوال,4,السبت,1403,1,فروردین,25,شنبه,,روز بزرگداشت عطار نیشابوری
1487,2024,4,Apr,14,Sunday,1445,9,شوال,5,الأحد,1403,1,فروردین,26,یکشنبه,,
1488,2024,4,Apr,15,Monday,1445,9,شوال,6,الأثنين,1403,1,فروردین,27,دوشنبه,,
1489,2024,4,Apr,16,Tuesday,1445,9,شوال,7,الثلاثاء,1403,1,فروردین,28,سه شنبه,,
1490,2024,4,Apr,17,Wednesday,1445,9,شوال,8,الأربعاء,1403,1,فروردین,29,چهار شنبه,,روز ارتش جمهوری اسلامی ایران
1491,2024,4,Apr,18,Thursday,1445,9,شوال,9,الخميس,1403,1,فروردین,30,پنج شنبه,,روز علوم آزمایشگاهی، زاد روز حکیم سید اسماعیل جرجانی
1492,2024,4,Apr,19,Friday,1445,9,شوال,10,الجمعه,1403,1,فروردین,31,جمعه,تعطیل,
1493,2024,4,Apr,20,Saturday,1445,9,شوال,11,السبت,1403,2,اردیبهشت,1,شنبه,,روز بزرگداشت سعدی
1494,2024,4,Apr,21,Sunday,1445,9,شوال,12,الأحد,1403,2,اردیبهشت,2,یکشنبه,,
1495,2024,4,Apr,22,Monday,1445,9,شوال,13,الأثنين,1403,2,اردیبهشت,3,دوشنبه,,جشن گیاه آوری؛ روز زمین -  روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی
1496,2024,4,Apr,23,Tuesday,1445,9,شوال,14,الثلاثاء,1403,2,اردیبهشت,4,سه شنبه,,
1497,2024,4,Apr,24,Wednesday,1445,9,شوال,15,الأربعاء,1403,2,اردیبهشت,5,چهار شنبه,,
1498,2024,4,Apr,25,Thursday,1445,9,شوال,16,الخميس,1403,2,اردیبهشت,6,پنج شنبه,,
1499,2024,4,Apr,26,Friday,1445,9,شوال,17,الجمعه,1403,2,اردیبهشت,7,جمعه,تعطیل,
1500,2024,4,Apr,27,Saturday,1445,9,شوال,18,السبت,1403,2,اردیبهشت,8,شنبه,,
1501,2024,4,Apr,28,Sunday,1445,9,شوال,19,الأحد,1403,2,اردیبهشت,9,یکشنبه,,روزشوراها – روز جهانی روانشناس و مشاور
1502,2024,4,Apr,29,Monday,1445,9,شوال,20,الأثنين,1403,2,اردیبهشت,10,دوشنبه,,جشن چهلم نوروز؛ روز ملی خلیج فارس
1503,2024,4,Apr,30,Tuesday,1445,9,شوال,21,الثلاثاء,1403,2,اردیبهشت,11,سه شنبه,,
1504,2024,5,May,1,Wednesday,1445,9,شوال,22,الأربعاء,1403,2,اردیبهشت,12,چهار شنبه,,شهادت استاد مرتضی مطهری، روزمعلم -  روزجهانی کارگر
1505,2024,5,May,2,Thursday,1445,9,شوال,23,الخميس,1403,2,اردیبهشت,13,پنج شنبه,,
1506,2024,5,May,3,Friday,1445,9,شوال,24,الجمعه,1403,2,اردیبهشت,14,جمعه,تعطیل,
1507,2024,5,May,4,Saturday,1445,9,شوال,25,السبت,1403,2,اردیبهشت,15,شنبه,تعطیل,جشن میانه بهار/جشن بهاربد؛ روز شیراز -  شهادت امام جعفر صادق علیه السلام
1508,2024,5,May,5,Sunday,1445,9,شوال,26,الأحد,1403,2,اردیبهشت,16,یکشنبه,,روز جهانی ماما
1509,2024,5,May,6,Monday,1445,9,شوال,27,الأثنين,1403,2,اردیبهشت,17,دوشنبه,,روز اسناد ملی و میراث مکتوب
1510,2024,5,May,7,Tuesday,1445,9,شوال,28,الثلاثاء,1403,2,اردیبهشت,18,سه شنبه,,
1511,2024,5,May,8,Wednesday,1445,9,شوال,29,الأربعاء,1403,2,اردیبهشت,19,چهار شنبه,,روز جهانی صلیب سرخ و هلال احمر
1512,2024,5,May,9,Thursday,1445,10,ذوالقعده,1,الخميس,1403,2,اردیبهشت,20,پنج شنبه,,ولادت حضرت معصومه سلام الله علیها و روز دختران
1513,2024,5,May,10,Friday,1445,10,ذوالقعده,2,الجمعه,1403,2,اردیبهشت,21,جمعه,تعطیل,
1514,2024,5,May,11,Saturday,1445,10,ذوالقعده,3,السبت,1403,2,اردیبهشت,22,شنبه,,
1515,2024,5,May,12,Sunday,1445,10,ذوالقعده,4,الأحد,1403,2,اردیبهشت,23,یکشنبه,,
1516,2024,5,May,13,Monday,1445,10,ذوالقعده,5,الأثنين,1403,2,اردیبهشت,24,دوشنبه,,
1517,2024,5,May,14,Tuesday,1445,10,ذوالقعده,6,الثلاثاء,1403,2,اردیبهشت,25,سه شنبه,,روز بزرگداشت فردوسی
1518,2024,5,May,15,Wednesday,1445,10,ذوالقعده,7,الأربعاء,1403,2,اردیبهشت,26,چهار شنبه,,
1519,2024,5,May,16,Thursday,1445,10,ذوالقعده,8,الخميس,1403,2,اردیبهشت,27,پنج شنبه,,روز ارتباطات و روابط عمومی
1520,2024,5,May,17,Friday,1445,10,ذوالقعده,9,الجمعه,1403,2,اردیبهشت,28,جمعه,تعطیل,روز بزرگداشت حکیم عمر خیام
1521,2024,5,May,18,Saturday,1445,10,ذوالقعده,10,السبت,1403,2,اردیبهشت,29,شنبه,,روز جهانی موزه و میراث فرهنگی
1522,2024,5,May,19,Sunday,1445,10,ذوالقعده,11,الأحد,1403,2,اردیبهشت,30,یکشنبه,,ولادت امام رضا علیه السلام
1523,2024,5,May,20,Monday,1445,10,ذوالقعده,12,الأثنين,1403,2,اردیبهشت,31,دوشنبه,,
1524,2024,6,Jun,21,Tuesday,1445,10,ذوالقعده,13,الثلاثاء,1403,3,خرداد,1,سه شنبه,,روز بهره وری و بهینه سازی مصرف -  روز بزرگداشت ملاصدرا
